EmployeeID,Age,Gender,MaritalStatus,City,Education,Department,JobRole,MonthlyIncome,YearsAtCompany,NumCompaniesWorked,DistanceFromHome_km,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,Attrition
EMP01477,29,Male,Married,Pune,Master,Sales,Sales Executive,83870,12,1,28,No,2,2,3,1,Yes
EMP01478,24,Female,Married,Hyderabad,College,HR,Recruiter,111694,18,7,4,No,3,4,3,4,No
EMP01479,24,Male,Married,Mumbai,Bachelor,Marketing,Brand Manager,68856,16,4,16,No,4,1,3,4,No
EMP01480,43,Female,Single,Pune,College,Engineering,Software Engineer,126407,5,5,22,No,4,3,3,5,No
EMP01481,27,Male,Married,Pune,Master,HR,Recruiter,56379,15,5,12,Yes,4,4,4,4,No
EMP01482,23,Male,Divorced,Chennai,Master,Finance,Finance Manager,89729,11,3,16,No,3,2,3,0,Yes
EMP01483,44,Female,Married,Chennai,Bachelor,Engineering,Data Analyst,184450,18,7,19,No,3,4,3,2,Yes
EMP01484,23,Male,Single,Hyderabad,Bachelor,HR,HR Manager,79353,4,5,8,Yes,1,4,4,5,No
EMP01485,38,Male,Single,Mumbai,Master,HR,HR Manager,39031,16,2,6,Yes,1,4,3,0,No
EMP01486,56,Male,Divorced,Bangalore,Bachelor,Marketing,Marketing Analyst,90982,0,1,10,Yes,2,3,3,5,Yes
EMP01487,55,Male,Married,Hyderabad,Bachelor,Sales,Account Manager,61683,9,2,5,Yes,1,1,4,2,Yes
EMP01488,44,Female,Married,Pune,Bachelor,Engineering,Product Analyst,139091,14,3,29,No,2,2,3,5,No
EMP01489,51,Female,Married,Pune,Master,Marketing,Digital Marketing Executive,142797,10,6,18,No,4,3,3,0,No
EMP01490,29,Male,Single,Delhi,College,Operations,Operations Manager,173690,12,3,10,Yes,1,2,3,3,Yes
EMP01491,43,Female,Married,Mumbai,Master,Engineering,Software Engineer,31587,4,1,10,Yes,3,2,3,2,Yes
EMP01492,57,Male,Divorced,Delhi,Bachelor,HR,Recruiter,87790,0,5,7,No,1,2,3,1,Yes
EMP01493,26,Female,Married,Chennai,College,Engineering,Product Analyst,56480,11,7,18,No,2,3,4,2,No
EMP01494,34,Male,Single,Bangalore,Master,Sales,Account Manager,176599,10,7,1,No,1,1,3,2,No
EMP01495,50,Male,Single,Hyderabad,Bachelor,Engineering,Product Analyst,48569,16,4,7,Yes,4,2,3,2,No
EMP01496,52,Male,Single,Pune,College,Engineering,QA Engineer,36151,3,3,21,No,3,1,4,3,No
EMP01497,37,Male,Married,Mumbai,Master,HR,HR Manager,69739,14,1,1,No,2,1,3,0,No
EMP01498,51,Male,Single,Pune,Master,Sales,Sales Manager,57954,8,4,15,Yes,3,4,3,1,No
EMP01499,37,Male,Single,Chennai,Master,Marketing,Digital Marketing Executive,134373,19,5,4,Yes,3,3,3,0,No
EMP01500,33,Female,Divorced,Delhi,Doctor,Marketing,Brand Manager,191375,18,6,28,Yes,2,3,3,5,No
EMP01501,38,Male,Single,Delhi,Master,Finance,Finance Manager,59700,18,3,29,Yes,3,4,3,5,No
EMP01502,37,Female,Single,Hyderabad,Below College,Engineering,Data Analyst,148728,11,6,20,No,3,4,3,5,Yes
EMP01503,33,Male,Single,Mumbai,Bachelor,Engineering,Data Analyst,91788,4,1,10,No,1,1,4,0,No
EMP01504,29,Female,Single,Chennai,Master,Operations,Operations Manager,96045,9,6,23,No,3,2,4,4,No
EMP01505,41,Female,Married,Mumbai,Bachelor,Finance,Finance Manager,193914,16,6,9,No,3,3,3,3,No
EMP01506,24,Female,Divorced,Hyderabad,Master,Sales,Sales Manager,169972,4,1,2,No,3,2,3,4,No
EMP01507,37,Female,Married,Chennai,Master,Marketing,Digital Marketing Executive,152992,15,1,28,No,3,2,3,5,No
EMP01508,51,Female,Married,Chennai,Bachelor,Operations,Process Executive,105059,6,3,14,No,2,4,3,3,Yes
EMP01509,44,Male,Married,Delhi,Master,Marketing,Marketing Analyst,26881,8,6,16,Yes,4,2,3,0,No
EMP01510,49,Female,Married,Delhi,Bachelor,Finance,Finance Manager,189109,2,4,1,No,1,1,3,5,Yes
EMP01511,26,Male,Single,Delhi,Bachelor,HR,Recruiter,157702,14,1,2,No,3,4,3,0,No
EMP01512,41,Male,Single,Pune,Doctor,Engineering,Product Analyst,45789,15,5,7,Yes,3,2,3,3,Yes
EMP01513,22,Male,Divorced,Bangalore,Bachelor,Marketing,Brand Manager,151083,17,6,29,No,2,4,3,0,No
EMP01514,51,Female,Single,Delhi,Bachelor,Operations,Process Executive,113059,13,1,10,No,4,1,3,0,No
EMP01515,42,Male,Single,Bangalore,Bachelor,Sales,Sales Executive,71151,2,4,22,No,3,1,3,1,No
EMP01516,41,Male,Married,Bangalore,Master,Sales,Sales Manager,134388,11,7,20,No,2,2,3,4,No
EMP01517,27,Male,Married,Mumbai,Master,Engineering,Product Analyst,28262,8,3,1,No,1,4,3,4,Yes
EMP01518,43,Female,Single,Hyderabad,Master,Operations,Operations Analyst,91981,6,6,13,No,1,2,3,4,Yes
EMP01519,39,Male,Single,Pune,Master,Marketing,Brand Manager,145951,8,7,1,No,3,2,3,2,No
EMP01520,29,Male,Married,Bangalore,Bachelor,Sales,Account Manager,148099,12,1,5,No,3,4,3,1,No
EMP01521,53,Male,Married,Pune,Master,HR,Recruiter,106972,17,1,16,No,4,2,3,5,No
EMP01522,54,Female,Single,Mumbai,Master,Engineering,Product Analyst,100485,4,5,15,No,4,1,3,5,No
EMP01523,37,Female,Married,Delhi,Bachelor,Marketing,Brand Manager,79722,12,5,17,No,3,4,3,5,No
EMP01524,33,Female,Married,Chennai,College,Operations,Operations Manager,114499,3,6,28,No,2,4,3,4,Yes
EMP01525,55,Female,Married,Bangalore,Doctor,Operations,Operations Manager,186004,1,7,23,No,4,4,3,4,No
EMP01526,35,Male,Single,Hyderabad,Master,Engineering,Data Analyst,31901,15,7,16,Yes,3,4,4,1,No
EMP01527,57,Female,Single,Chennai,Master,Engineering,QA Engineer,142473,8,1,13,Yes,4,2,3,0,Yes
EMP01528,54,Male,Married,Mumbai,Master,Engineering,Data Analyst,33597,8,6,11,Yes,3,2,4,4,No
EMP01529,44,Male,Married,Pune,Bachelor,Sales,Account Manager,154631,5,1,17,No,1,1,3,5,Yes
EMP01530,23,Male,Single,Delhi,Master,Operations,Operations Analyst,88909,10,5,17,Yes,3,3,3,0,No
EMP01531,42,Male,Married,Pune,Bachelor,Operations,Operations Manager,97391,0,4,2,Yes,1,3,3,4,Yes
EMP01532,23,Female,Single,Hyderabad,College,Marketing,Digital Marketing Executive,164335,3,2,13,No,4,1,3,3,Yes
EMP01533,48,Male,Single,Bangalore,Master,Marketing,Digital Marketing Executive,88293,12,2,14,Yes,3,3,3,2,No
EMP01534,30,Female,Married,Hyderabad,Bachelor,HR,Recruiter,181877,12,1,11,No,4,1,3,4,No
EMP01535,22,Male,Single,Pune,Master,Operations,Process Executive,36874,12,7,28,Yes,1,2,3,3,Yes
EMP01536,32,Male,Married,Pune,Bachelor,Marketing,Brand Manager,111402,1,5,10,No,3,4,3,1,No
EMP01537,24,Male,Married,Chennai,Bachelor,Operations,Operations Analyst,39079,8,3,3,No,4,4,3,3,No
EMP01538,44,Female,Married,Hyderabad,Bachelor,Sales,Sales Executive,97779,7,3,29,No,1,2,3,1,Yes
EMP01539,47,Female,Married,Hyderabad,Bachelor,Engineering,Product Analyst,120408,6,2,27,No,4,4,3,4,Yes
EMP01540,25,Male,Married,Hyderabad,Bachelor,Sales,Sales Executive,165090,3,4,17,No,2,4,3,1,No
EMP01541,39,Male,Single,Delhi,Bachelor,Marketing,Marketing Analyst,145606,17,2,15,Yes,1,3,3,3,No
EMP01542,27,Male,Married,Pune,Doctor,HR,HR Executive,145062,2,1,9,Yes,1,2,4,2,No
EMP01543,56,Female,Divorced,Mumbai,Bachelor,Sales,Sales Executive,37100,5,4,10,Yes,1,3,3,0,No
EMP01544,43,Female,Single,Delhi,Bachelor,Finance,Finance Analyst,82021,11,3,8,No,3,3,3,0,No
EMP01545,36,Male,Single,Delhi,Bachelor,HR,HR Executive,175872,11,7,21,No,3,4,3,2,No
EMP01546,43,Female,Single,Delhi,Master,Engineering,QA Engineer,153126,7,5,13,No,3,4,3,5,No
EMP01547,33,Male,Married,Chennai,Bachelor,Sales,Account Manager,117446,0,5,27,Yes,2,2,3,0,Yes
EMP01548,39,Male,Married,Mumbai,Master,Finance,Finance Analyst,54437,3,1,18,No,2,4,4,4,No
EMP01549,56,Female,Married,Hyderabad,Master,Engineering,QA Engineer,176014,10,2,5,No,1,4,3,5,No
EMP01550,51,Male,Married,Chennai,Bachelor,Operations,Operations Manager,45862,2,1,6,No,2,2,3,4,Yes
EMP01551,45,Male,Married,Pune,Bachelor,Engineering,Data Analyst,36669,12,5,17,No,4,4,4,3,No
EMP01552,51,Male,Married,Bangalore,Master,Operations,Process Executive,146219,16,3,11,Yes,1,3,4,3,Yes
EMP01553,35,Male,Married,Chennai,Master,HR,Recruiter,40916,9,5,20,No,1,2,3,5,Yes
EMP01554,27,Female,Married,Bangalore,Master,HR,HR Manager,35878,11,4,16,No,4,4,3,5,Yes
EMP01555,24,Female,Married,Pune,College,Operations,Operations Manager,27985,14,7,9,Yes,1,1,3,5,Yes
EMP01556,37,Female,Married,Mumbai,Bachelor,Engineering,QA Engineer,66235,9,7,2,Yes,2,2,3,5,Yes
EMP01557,28,Male,Married,Bangalore,Bachelor,Sales,Sales Executive,43931,13,6,5,No,3,2,3,1,No
EMP01558,35,Male,Married,Delhi,Bachelor,Sales,Sales Executive,117876,12,5,1,No,4,1,3,5,No
EMP01559,30,Male,Married,Chennai,Bachelor,Operations,Process Executive,25336,4,5,4,No,2,4,4,5,No
EMP01560,36,Male,Married,Bangalore,Master,HR,Recruiter,67933,5,7,4,Yes,4,4,3,3,No
EMP01561,42,Female,Married,Pune,Bachelor,Finance,Finance Analyst,70536,1,6,22,No,4,2,3,4,No
EMP01562,56,Female,Married,Delhi,Master,Sales,Sales Executive,94504,16,4,26,No,1,2,3,3,No
EMP01563,23,Male,Married,Bangalore,Master,Sales,Sales Manager,124214,3,2,25,No,1,4,3,0,Yes
EMP01564,48,Female,Married,Pune,Bachelor,Sales,Sales Executive,138936,13,5,3,No,2,4,3,1,No
EMP01565,23,Female,Single,Mumbai,Master,Engineering,Data Analyst,41279,9,7,9,Yes,4,3,4,1,No
EMP01566,56,Male,Single,Pune,College,HR,Recruiter,128751,2,1,22,No,1,2,3,4,No
EMP01567,39,Female,Married,Mumbai,Master,Engineering,QA Engineer,129433,2,5,23,No,1,2,3,5,Yes
EMP01568,35,Male,Married,Delhi,Bachelor,Engineering,Software Engineer,96386,14,1,12,No,4,1,3,3,No
EMP01569,41,Male,Divorced,Pune,College,Marketing,Digital Marketing Executive,111124,5,4,10,No,2,3,3,0,No
EMP01570,39,Male,Married,Hyderabad,Master,Engineering,Data Analyst,130750,16,5,2,No,2,4,3,3,No
EMP01571,31,Male,Married,Chennai,Bachelor,Engineering,Software Engineer,102485,11,7,11,No,4,3,3,5,No
EMP01572,46,Male,Single,Hyderabad,Master,Operations,Operations Manager,99055,19,4,10,No,2,4,3,5,No
EMP01573,23,Male,Single,Hyderabad,Bachelor,Engineering,Data Analyst,116911,10,4,22,No,1,4,3,2,No
EMP01574,46,Male,Married,Hyderabad,Bachelor,HR,HR Manager,123618,3,2,6,No,4,3,3,3,No
EMP01575,54,Female,Single,Chennai,Bachelor,Operations,Process Executive,138892,5,5,18,No,1,2,3,4,No
EMP01576,57,Female,Married,Hyderabad,Bachelor,Marketing,Digital Marketing Executive,96128,0,1,2,No,3,4,3,3,Yes
EMP01577,52,Female,Married,Mumbai,Bachelor,Sales,Account Manager,174180,19,1,2,No,3,3,3,1,No
EMP01578,35,Male,Married,Pune,Master,Marketing,Digital Marketing Executive,77495,15,5,10,Yes,2,1,3,0,No
EMP01579,22,Male,Married,Delhi,Master,Engineering,Product Analyst,107806,14,6,16,No,3,3,3,4,Yes
EMP01580,37,Male,Married,Hyderabad,Master,Engineering,QA Engineer,118185,16,2,12,Yes,1,1,3,2,No
EMP01581,24,Male,Single,Hyderabad,Doctor,Engineering,QA Engineer,195591,7,2,1,No,3,4,3,0,No
EMP01582,56,Male,Married,Delhi,Bachelor,Marketing,Digital Marketing Executive,74649,11,2,21,Yes,1,3,3,0,Yes
EMP01583,27,Female,Married,Delhi,Master,Engineering,QA Engineer,190596,9,1,8,No,2,3,4,1,No
EMP01584,46,Female,Single,Hyderabad,Bachelor,Engineering,Data Analyst,189957,14,4,16,No,2,1,3,1,Yes
EMP01585,34,Female,Single,Mumbai,Master,Finance,Finance Manager,120402,8,7,18,No,1,3,3,1,No
EMP01586,55,Male,Single,Delhi,Bachelor,Sales,Sales Manager,55676,1,6,13,No,3,3,3,4,No
EMP01587,29,Male,Single,Pune,Doctor,Sales,Sales Manager,89093,4,2,15,Yes,2,4,4,3,No
EMP01588,42,Female,Divorced,Pune,Master,Sales,Sales Manager,104414,5,1,21,No,4,3,3,0,No
EMP01589,55,Male,Married,Mumbai,Doctor,Sales,Sales Executive,118095,6,1,12,Yes,2,2,3,3,No
EMP01590,25,Male,Married,Chennai,Master,Sales,Account Manager,97307,0,4,8,No,3,1,4,3,Yes
EMP01591,46,Male,Married,Bangalore,Master,Sales,Sales Manager,120432,6,5,10,No,4,3,4,1,No
EMP01592,36,Male,Married,Mumbai,Master,Finance,Finance Manager,56923,19,5,14,No,3,1,3,3,No
EMP01593,25,Male,Single,Hyderabad,Bachelor,Sales,Sales Manager,142449,11,7,5,Yes,1,1,3,0,Yes
EMP01594,33,Female,Divorced,Bangalore,Bachelor,Engineering,Data Analyst,72574,15,7,18,Yes,4,1,3,0,No
EMP01595,53,Female,Married,Hyderabad,Bachelor,Operations,Operations Manager,199463,15,2,19,No,3,3,3,5,No
EMP01596,53,Male,Married,Pune,Below College,Engineering,QA Engineer,146757,10,7,15,No,4,3,3,2,No
EMP01597,49,Male,Married,Delhi,Bachelor,Finance,Finance Analyst,78664,3,2,6,No,3,1,3,4,No
EMP01598,34,Female,Married,Hyderabad,Bachelor,Sales,Account Manager,92384,12,6,27,No,4,2,3,3,No
EMP01599,52,Male,Single,Pune,Bachelor,Sales,Sales Manager,56027,6,7,11,No,3,1,3,4,No
EMP01600,35,Male,Married,Mumbai,Doctor,Sales,Sales Executive,191536,3,4,21,Yes,1,2,3,4,Yes
EMP01601,41,Male,Divorced,Hyderabad,Master,Sales,Sales Manager,59485,14,2,11,No,4,1,4,4,Yes
EMP01602,39,Male,Single,Pune,Bachelor,Engineering,Product Analyst,175528,18,4,20,No,4,4,3,5,No
EMP01603,50,Female,Married,Delhi,Bachelor,Sales,Sales Manager,60554,8,1,20,Yes,4,1,3,4,No
EMP01604,27,Female,Married,Hyderabad,Bachelor,Sales,Account Manager,71922,10,2,21,No,4,1,3,5,No
EMP01605,53,Male,Single,Chennai,Bachelor,Sales,Sales Executive,38409,7,1,18,Yes,1,3,4,0,Yes
EMP01606,50,Male,Married,Pune,Master,Engineering,Data Analyst,61639,0,3,25,No,4,2,3,3,Yes
EMP01607,23,Male,Single,Hyderabad,Bachelor,Sales,Sales Executive,44692,7,4,18,Yes,2,4,3,5,No
EMP01608,44,Male,Married,Delhi,Bachelor,Engineering,Data Analyst,114037,12,3,10,No,1,2,3,2,Yes
EMP01609,40,Female,Single,Hyderabad,Master,Engineering,QA Engineer,43074,3,2,2,Yes,2,4,3,4,Yes
EMP01610,52,Female,Divorced,Hyderabad,Master,Finance,Finance Manager,171621,7,1,26,No,4,1,4,2,No
EMP01611,26,Male,Single,Chennai,College,Sales,Sales Executive,54963,2,2,9,No,3,3,3,0,Yes
EMP01612,40,Female,Single,Pune,Master,Operations,Process Executive,77265,8,3,14,No,2,3,3,0,Yes
EMP01613,55,Female,Single,Bangalore,Bachelor,HR,HR Executive,41061,1,2,19,No,4,2,3,1,Yes
EMP01614,31,Female,Divorced,Hyderabad,Bachelor,Sales,Sales Executive,184882,1,6,10,No,2,3,3,4,Yes
EMP01615,46,Male,Married,Bangalore,College,Operations,Operations Manager,138502,12,5,23,Yes,4,2,3,1,Yes
EMP01616,23,Male,Married,Mumbai,Bachelor,Marketing,Brand Manager,47800,14,3,4,Yes,4,2,3,2,Yes
EMP01617,32,Female,Married,Hyderabad,Bachelor,Sales,Sales Manager,141192,11,2,29,Yes,4,4,3,3,Yes
EMP01618,52,Male,Married,Bangalore,Bachelor,Engineering,QA Engineer,132228,3,1,29,No,3,2,3,1,No
EMP01619,36,Female,Single,Mumbai,Master,Operations,Operations Manager,53054,7,2,6,No,2,4,3,0,No
EMP01620,30,Female,Married,Chennai,Master,Finance,Finance Analyst,38233,8,1,14,No,1,3,3,4,No
EMP01621,44,Female,Single,Pune,Bachelor,Sales,Sales Executive,181140,4,5,4,No,1,2,3,2,No
EMP01622,40,Male,Divorced,Hyderabad,Below College,Sales,Sales Manager,90727,19,2,26,Yes,1,2,3,5,Yes
EMP01623,30,Female,Married,Pune,Master,Engineering,QA Engineer,115610,17,7,15,Yes,1,1,3,0,Yes
EMP01624,56,Male,Married,Mumbai,Below College,Engineering,Software Engineer,95453,10,7,16,Yes,4,2,3,5,Yes
EMP01625,42,Female,Single,Pune,Master,HR,Recruiter,129135,14,5,7,No,2,2,4,3,No
EMP01626,30,Male,Married,Pune,Master,Engineering,QA Engineer,181904,8,3,17,Yes,2,1,3,4,No
EMP01627,49,Male,Single,Delhi,Bachelor,Engineering,QA Engineer,133464,16,1,19,Yes,3,1,3,3,No
EMP01628,28,Female,Single,Mumbai,Bachelor,Finance,Finance Analyst,38682,11,7,29,No,2,3,4,3,Yes
EMP01629,37,Male,Single,Pune,Below College,Sales,Sales Manager,179455,6,6,19,No,2,2,4,4,Yes
EMP01630,37,Male,Married,Bangalore,Bachelor,Engineering,Product Analyst,83160,9,3,17,Yes,2,3,4,4,No
EMP01631,54,Female,Married,Mumbai,College,Finance,Accountant,48666,9,1,6,Yes,3,3,3,5,Yes
EMP01632,25,Male,Single,Delhi,Master,Operations,Operations Manager,83817,12,5,29,Yes,1,1,3,3,No
EMP01633,25,Female,Single,Hyderabad,Bachelor,Engineering,Data Analyst,116198,18,7,11,No,2,4,3,2,No
EMP01634,38,Male,Married,Chennai,Bachelor,Engineering,QA Engineer,190714,10,4,16,No,3,3,3,5,No
EMP01635,50,Female,Married,Pune,Bachelor,Sales,Sales Executive,66830,12,2,25,Yes,3,4,3,4,No
EMP01636,57,Female,Single,Bangalore,Bachelor,Engineering,Product Analyst,35234,7,5,8,Yes,4,2,4,0,No
EMP01637,56,Male,Single,Delhi,Below College,Engineering,QA Engineer,82616,7,1,11,No,3,1,3,5,No
EMP01638,28,Male,Divorced,Mumbai,Below College,Sales,Sales Manager,34221,3,1,7,No,1,2,3,1,Yes
EMP01639,48,Male,Divorced,Chennai,Below College,Engineering,Software Engineer,167482,14,1,26,Yes,2,2,4,2,Yes
EMP01640,49,Male,Divorced,Chennai,Master,Engineering,QA Engineer,26051,10,1,24,No,3,1,3,5,No
EMP01641,43,Male,Married,Pune,Bachelor,Sales,Sales Manager,135529,10,2,22,Yes,1,2,3,4,Yes
EMP01642,35,Female,Single,Delhi,Master,Engineering,QA Engineer,101918,0,3,25,No,3,1,3,4,Yes
EMP01643,28,Male,Single,Delhi,Bachelor,Sales,Account Manager,103116,16,6,19,No,3,4,3,2,No
EMP01644,43,Male,Single,Bangalore,Bachelor,Engineering,Data Analyst,147226,14,4,26,No,3,2,3,1,Yes
EMP01645,26,Female,Single,Hyderabad,Bachelor,Sales,Sales Manager,69757,19,2,10,No,3,1,4,5,No
EMP01646,23,Male,Divorced,Hyderabad,Master,Operations,Operations Analyst,146008,5,1,9,No,3,3,4,5,No
EMP01647,48,Male,Married,Hyderabad,Bachelor,HR,Recruiter,156379,14,2,4,No,1,2,4,3,Yes
EMP01648,42,Male,Married,Chennai,College,Finance,Finance Manager,81889,8,5,23,No,2,4,3,0,Yes
EMP01649,36,Male,Single,Chennai,Bachelor,Operations,Operations Analyst,60944,13,6,15,No,2,1,4,4,No
EMP01650,42,Female,Divorced,Mumbai,Bachelor,Engineering,QA Engineer,124555,17,1,13,No,2,2,3,5,No
EMP01651,31,Female,Married,Chennai,Bachelor,Sales,Account Manager,63134,16,4,25,No,2,2,3,5,No
EMP01652,44,Male,Single,Chennai,Master,Engineering,Software Engineer,183395,17,1,2,Yes,1,2,3,5,Yes
EMP01653,26,Male,Married,Delhi,Bachelor,HR,HR Executive,50954,4,6,2,No,4,4,3,1,No
EMP01654,22,Male,Single,Mumbai,Master,Finance,Finance Manager,114959,19,4,16,No,4,1,3,0,No
EMP01655,34,Male,Single,Delhi,Bachelor,Engineering,QA Engineer,29992,19,6,9,No,1,3,3,5,Yes
EMP01656,42,Female,Married,Bangalore,Master,Sales,Sales Executive,26961,8,4,28,Yes,1,3,3,2,Yes
EMP01657,47,Male,Married,Bangalore,Master,Engineering,QA Engineer,37497,10,3,13,No,3,3,3,4,No
EMP01658,42,Male,Single,Mumbai,Bachelor,Engineering,Data Analyst,188623,0,7,3,No,3,1,3,3,Yes
EMP01659,39,Male,Single,Mumbai,Master,Finance,Finance Analyst,38255,17,3,9,Yes,3,3,3,2,No
EMP01660,53,Female,Divorced,Chennai,Master,HR,HR Manager,160639,5,2,13,No,2,4,3,4,Yes
EMP01661,57,Female,Married,Bangalore,Bachelor,Engineering,QA Engineer,73847,1,2,21,Yes,3,1,3,1,Yes
EMP01662,38,Female,Married,Pune,Bachelor,Marketing,Brand Manager,45389,14,4,22,Yes,4,2,3,0,Yes
EMP01663,56,Female,Single,Hyderabad,Master,HR,HR Executive,148802,13,1,2,No,2,4,3,0,No
EMP01664,32,Male,Single,Chennai,Bachelor,Sales,Sales Manager,86576,4,7,8,No,3,2,3,4,No
EMP01665,42,Male,Single,Hyderabad,College,Sales,Sales Manager,68919,5,5,27,No,2,3,3,2,Yes
EMP01666,47,Male,Single,Bangalore,Master,Sales,Sales Manager,28358,5,5,9,Yes,4,4,4,3,No
EMP01667,25,Female,Single,Hyderabad,Below College,Sales,Sales Manager,113535,17,1,16,No,3,1,3,1,No
EMP01668,55,Female,Single,Pune,Master,Sales,Sales Manager,130982,13,1,2,Yes,4,4,3,4,No
EMP01669,39,Male,Married,Pune,Master,Sales,Sales Manager,30698,9,3,6,Yes,4,2,3,1,No
EMP01670,56,Female,Single,Delhi,Doctor,Engineering,Product Analyst,91809,13,5,22,Yes,4,1,3,0,No
EMP01671,50,Female,Married,Mumbai,College,Sales,Sales Executive,118079,12,4,8,No,3,4,3,5,No
EMP01672,50,Female,Single,Hyderabad,Bachelor,Operations,Operations Manager,80805,2,6,26,No,1,4,3,5,No
EMP01673,42,Male,Married,Pune,Bachelor,Sales,Sales Executive,187421,5,2,28,No,3,4,3,3,No
EMP01674,34,Female,Single,Mumbai,Bachelor,Engineering,Software Engineer,100033,7,6,5,No,4,4,4,1,No
EMP01675,38,Male,Married,Mumbai,College,Engineering,Product Analyst,123239,11,3,9,Yes,3,1,3,4,No
EMP01676,30,Female,Single,Delhi,Bachelor,Marketing,Marketing Analyst,155407,12,5,1,No,4,2,3,3,No
EMP01677,22,Female,Divorced,Mumbai,Bachelor,Sales,Account Manager,69041,10,7,9,No,1,4,3,2,Yes
EMP01678,23,Male,Married,Mumbai,College,Engineering,Software Engineer,56954,11,1,10,No,2,1,3,5,Yes
EMP01679,50,Female,Married,Chennai,Master,Marketing,Digital Marketing Executive,33002,0,7,23,Yes,1,2,4,4,Yes
EMP01680,54,Female,Single,Bangalore,Master,Operations,Operations Analyst,94783,16,7,4,No,1,4,3,1,No
EMP01681,31,Male,Married,Delhi,Master,Operations,Operations Analyst,132524,15,5,3,No,2,2,3,3,Yes
EMP01682,42,Male,Married,Delhi,Master,Engineering,Data Analyst,149857,10,4,10,No,3,2,3,4,No
EMP01683,49,Male,Single,Hyderabad,Bachelor,Sales,Sales Executive,44738,12,3,15,No,2,1,3,3,No
EMP01684,32,Female,Married,Mumbai,Doctor,Finance,Finance Analyst,35703,17,1,11,Yes,3,2,3,3,No
EMP01685,55,Female,Married,Hyderabad,Master,Marketing,Digital Marketing Executive,138776,10,6,14,No,3,1,3,3,No
EMP01686,29,Male,Married,Chennai,Bachelor,HR,HR Executive,168464,11,4,6,Yes,4,4,4,1,Yes
EMP01687,43,Male,Married,Pune,Bachelor,HR,HR Executive,69724,5,6,12,No,4,2,4,4,Yes
EMP01688,29,Male,Married,Mumbai,Bachelor,Engineering,Data Analyst,57299,8,2,13,No,2,2,3,0,Yes
EMP01689,36,Male,Divorced,Pune,Bachelor,Operations,Operations Manager,40641,15,3,17,Yes,1,3,3,0,No
EMP01690,38,Male,Married,Bangalore,Bachelor,Sales,Account Manager,104534,3,4,16,No,2,4,3,1,No
EMP01691,44,Male,Married,Chennai,Bachelor,Engineering,Software Engineer,31305,2,4,3,No,3,4,4,1,Yes
EMP01692,45,Male,Married,Mumbai,Master,Engineering,Data Analyst,43782,15,6,2,Yes,4,3,3,5,No
EMP01693,40,Male,Married,Hyderabad,Bachelor,Engineering,QA Engineer,103257,11,1,11,No,2,3,3,3,No
EMP01694,26,Female,Divorced,Hyderabad,College,Sales,Account Manager,102963,10,2,29,Yes,2,1,3,4,Yes
EMP01695,53,Female,Single,Mumbai,Master,Sales,Sales Manager,146987,4,6,9,No,4,1,3,4,Yes
EMP01696,22,Female,Married,Hyderabad,Bachelor,HR,HR Manager,176638,17,4,3,No,4,2,3,2,No
EMP01697,44,Female,Single,Mumbai,Doctor,Engineering,Data Analyst,149591,18,3,29,No,4,2,3,2,No
EMP01698,29,Male,Single,Delhi,College,HR,Recruiter,92766,5,4,18,No,3,2,4,0,No
EMP01699,34,Male,Single,Hyderabad,Doctor,Sales,Account Manager,31511,17,5,20,No,4,2,3,2,No
EMP01700,29,Male,Married,Mumbai,College,Engineering,Software Engineer,139816,5,3,15,No,1,1,3,2,No
EMP01701,44,Female,Single,Mumbai,Bachelor,Engineering,Data Analyst,182249,3,3,14,Yes,2,4,3,0,No
EMP01702,22,Female,Married,Hyderabad,Below College,Sales,Sales Manager,29765,11,4,2,No,4,2,3,5,No
EMP01703,45,Female,Married,Delhi,Master,Engineering,Software Engineer,176426,18,1,17,No,4,4,3,0,No
EMP01704,56,Female,Single,Hyderabad,Master,Sales,Account Manager,48929,1,3,22,Yes,3,2,3,2,No
EMP01705,45,Female,Single,Mumbai,Bachelor,Sales,Sales Executive,184892,16,5,26,No,3,3,3,4,No
EMP01706,38,Male,Married,Delhi,Master,Marketing,Brand Manager,136576,10,6,8,No,2,2,4,2,Yes
EMP01707,26,Male,Married,Pune,Bachelor,Engineering,QA Engineer,185595,10,1,10,No,1,2,3,3,Yes
EMP01708,41,Male,Married,Bangalore,Master,Operations,Operations Manager,96088,15,1,26,Yes,2,2,3,3,No
EMP01709,42,Male,Married,Hyderabad,Master,Engineering,Data Analyst,102525,1,1,18,Yes,4,1,3,3,No
EMP01710,52,Female,Divorced,Chennai,Bachelor,Finance,Finance Analyst,38780,1,3,25,Yes,1,3,3,5,Yes
EMP01711,57,Male,Married,Mumbai,Bachelor,Operations,Process Executive,31589,7,1,29,No,1,2,4,1,Yes
EMP01712,32,Male,Divorced,Delhi,Master,HR,Recruiter,190884,12,4,19,Yes,1,2,3,3,No
EMP01713,36,Male,Married,Delhi,Master,Engineering,Data Analyst,118664,9,1,8,No,1,4,3,4,Yes
EMP01714,40,Male,Married,Pune,Doctor,Engineering,Software Engineer,129188,7,5,28,Yes,2,3,3,5,Yes
EMP01715,28,Male,Single,Hyderabad,Master,Engineering,Product Analyst,118326,3,2,8,No,3,2,3,1,No
